cvss,asset_importance,service_type,risk_level
5.567628930139298,1,IOT,MEDIUM
5.7161268946989985,6,SMB,HIGH
2.7997909366028417,2,RDP,MEDIUM
7.694929331919369,5,FTP,HIGH
1.8704374855752337,7,DBMS,HIGH
3.2367923640424365,2,FTP,LOW
4.254364386164168,6,FTP,MEDIUM
5.07610378684455,6,SSH,MEDIUM
2.4240973241508024,5,SMB,MEDIUM
1.1483682473920354,5,IOT,LOW
6.1062004244163255,3,RDP,HIGH
2.8863055324025577,10,SSH,HIGH
5.812382214226123,10,WEB,HIGH
1.5436271527420231,2,WEB,NONE
4.811401018548175,7,IOT,HIGH
5.325894325515859,1,SSH,LOW
0.5182353682242691,6,DBMS,MEDIUM
3.366042781939206,6,IOT,MEDIUM
1.3441467693897424,3,SSH,LOW
0.6337497047276774,2,SSH,NONE
9.899602323899453,2,SMB,CRITICAL
3.2235384497472297,9,IOT,HIGH
8.09874445854635,5,WEB,HIGH
2.5464065476376385,7,WEB,MEDIUM
6.8150272222392925,5,RDP,HIGH
7.6022785988968655,7,FTP,HIGH
5.956387406078443,4,IOT,MEDIUM
4.715761885501584,8,SSH,HIGH
4.118409141472686,10,IOT,HIGH
3.4886826654299528,10,SSH,HIGH
9.29529144247826,7,DBMS,CRITICAL
8.306194077877292,10,IOT,CRITICAL
9.650269106665126,5,DNS,CRITICAL
1.2429722348554473,6,DNS,MEDIUM
7.308674752036443,5,WEB,HIGH
9.383404568210379,7,DBMS,CRITICAL
1.8123306616566015,2,SMB,MEDIUM
0.664962673667775,5,RDP,MEDIUM
7.4112064929005905,10,DBMS,CRITICAL
5.744731131799119,3,WEB,MEDIUM
8.41828776758272,9,SMB,CRITICAL
1.397723766262895,6,SSH,LOW
7.952673118598902,10,SMB,CRITICAL
2.0162732004774453,3,FTP,LOW
1.636559428657045,7,IOT,MEDIUM
1.6426579793099294,4,DBMS,MEDIUM
8.14574720231382,3,WEB,MEDIUM
6.651972206962001,8,DBMS,CRITICAL
5.230654247691193,4,SSH,MEDIUM
3.5883048412350247,1,DNS,LOW
8.772005408131083,6,SSH,HIGH
3.924451074226354,10,WEB,HIGH
8.16599439471577,1,FTP,MEDIUM
4.391349085702184,5,RDP,HIGH
3.769444294249076,7,IOT,HIGH
4.626797856696064,6,IOT,HIGH
3.0137787416414206,2,SMB,MEDIUM
7.476093801762511,4,SMB,HIGH
5.027203900924792,2,SSH,LOW
2.322126951468173,1,DBMS,LOW
8.995745732745684,3,DNS,HIGH
3.8389122137321143,3,DBMS,MEDIUM
5.435528611139886,7,FTP,HIGH
9.06472110964547,1,RDP,HIGH
6.242379959139921,9,IOT,CRITICAL
1.1689804070836407,6,DBMS,MEDIUM
9.398321236134752,4,IOT,HIGH
6.277080530714178,3,SMB,HIGH
3.3490561465708613,3,IOT,MEDIUM
1.3927207266338726,2,DNS,LOW
7.9402518927029595,2,IOT,HIGH
6.200727559285135,10,DBMS,CRITICAL
5.334610919763215,5,DNS,HIGH
8.938925830509577,9,IOT,CRITICAL
7.885972112245307,2,RDP,HIGH
1.5167487973275118,2,SMB,LOW
3.1172206779554825,6,IOT,MEDIUM
2.4848913981446574,10,DNS,HIGH
7.43946292572677,2,DBMS,HIGH
0.3353243473577938,4,SMB,MEDIUM
5.698896848713165,6,SSH,MEDIUM
7.624586857406905,5,SSH,HIGH
8.767656367617494,1,FTP,MEDIUM
3.4208174871590744,6,SSH,MEDIUM
8.212573046720129,1,DBMS,HIGH
1.1063173695520723,3,RDP,MEDIUM
8.464522917345182,10,SMB,CRITICAL
1.2748866233198242,5,DNS,LOW
3.9728729056036727,10,WEB,HIGH
7.972953657795536,5,SSH,HIGH
1.4991742734877378,10,SSH,MEDIUM
2.2925139523264146,6,WEB,MEDIUM
7.222525683930662,10,DNS,CRITICAL
7.200365365460744,8,DNS,CRITICAL
6.411476328852973,5,WEB,MEDIUM
6.939484444671001,1,DNS,MEDIUM
5.427244433475962,5,DBMS,HIGH
2.5179905890695276,3,DNS,LOW
3.4569599350391944,4,SMB,MEDIUM
1.8159771680142567,8,DNS,MEDIUM
9.084505613336283,7,IOT,CRITICAL
5.833917947661204,5,IOT,HIGH
4.008514167636399,2,SSH,LOW
4.620058036441327,6,RDP,HIGH
9.472833396118153,6,DBMS,CRITICAL
1.533514031160802,10,DBMS,HIGH
5.862298320167972,10,DNS,CRITICAL
5.05888678884466,6,RDP,HIGH
6.1145423543464785,9,RDP,CRITICAL
0.18110183820840509,8,FTP,LOW
8.721239089441514,8,RDP,CRITICAL
9.321182824836123,1,DNS,HIGH
5.65133183589209,5,DNS,HIGH
6.966508238768922,7,WEB,HIGH
9.224993811772958,6,SSH,HIGH
7.072386343133986,5,IOT,HIGH
1.5253904291426135,8,FTP,MEDIUM
5.762883601668132,3,DNS,MEDIUM
6.067150463828559,6,WEB,HIGH
4.24130671302386,5,FTP,MEDIUM
7.3644423562472285,8,SSH,HIGH
9.343670147690148,4,FTP,HIGH
9.255685129067764,8,WEB,CRITICAL
4.508393714041321,10,SMB,CRITICAL
1.1323804584075525,2,IOT,LOW
9.848411989623346,9,DNS,CRITICAL
8.388980864459342,9,IOT,CRITICAL
1.2466268120326685,10,SSH,MEDIUM
9.208418826173723,10,DBMS,CRITICAL
8.698963620621283,6,SSH,HIGH
5.188380571260721,4,SSH,MEDIUM
5.912754357449293,4,SSH,MEDIUM
3.9900270387013026,6,SMB,HIGH
0.5476163882203133,5,DNS,LOW
3.3519724164590095,6,WEB,MEDIUM
8.028534485980114,7,DNS,CRITICAL
0.04632023004602859,7,DBMS,MEDIUM
3.334991716911442,9,WEB,MEDIUM
3.9816869359094333,8,FTP,MEDIUM
5.373956029379229,6,FTP,MEDIUM
9.198556164127606,6,FTP,HIGH
3.4634599436596125,5,WEB,MEDIUM
3.469532018962277,1,RDP,MEDIUM
7.3750124810974835,9,SMB,CRITICAL
4.522179408898071,9,RDP,CRITICAL
2.2460482293998196,9,DNS,HIGH
4.524395161326934,8,FTP,HIGH
1.4085702037979986,10,SMB,HIGH
1.763869865062233,3,WEB,LOW
4.983677727394797,1,FTP,LOW
4.189254495045479,8,WEB,MEDIUM
9.148459010681,7,SMB,CRITICAL
3.623938991166331,5,WEB,MEDIUM
5.805883502780435,10,WEB,HIGH
6.322642879195303,7,DBMS,CRITICAL
0.13094456588333636,10,DNS,MEDIUM
6.635373720167106,4,RDP,HIGH
1.7803596686975143,9,IOT,MEDIUM
9.610703174694551,10,RDP,CRITICAL
1.4866272775311296,2,RDP,LOW
4.146241237270237,9,SSH,HIGH
0.8534966807864386,9,DBMS,HIGH
9.968742518459473,5,IOT,CRITICAL
5.021950103312426,1,FTP,LOW
5.953850173200438,7,FTP,HIGH
0.6707647738842748,10,FTP,MEDIUM
7.499604703991778,10,RDP,CRITICAL
2.0990559309558576,4,DNS,LOW
8.980542894407137,9,RDP,CRITICAL
2.0513964048200717,6,IOT,MEDIUM
1.9068772066366657,3,DNS,LOW
0.3654966784809488,6,DBMS,MEDIUM
4.720669451099992,10,DNS,HIGH
5.648411332626164,6,IOT,HIGH
0.6570863942835237,5,WEB,LOW
7.755276166950106,2,RDP,HIGH
4.532888347480276,10,FTP,HIGH
5.243902693275801,10,WEB,HIGH
4.407627469382281,2,RDP,MEDIUM
4.00763060875326,7,SMB,HIGH
5.596403313082179,2,SSH,MEDIUM
1.552402459307125,6,RDP,MEDIUM
1.8192813049527112,5,SMB,MEDIUM
8.617856210135173,4,IOT,HIGH
9.461154621336327,7,DBMS,CRITICAL
3.7330931627975295,8,SMB,HIGH
2.707446731435538,4,DBMS,MEDIUM
6.439995432390157,1,RDP,MEDIUM
4.087341710980964,1,DBMS,MEDIUM
0.2538635566034486,1,SMB,LOW
1.5615259736619036,1,DNS,LOW
7.159722288473976,5,SSH,HIGH
6.589239419101514,4,WEB,MEDIUM
0.2709599250348349,9,WEB,MEDIUM
2.219721619329494,3,SSH,LOW
2.310747965880714,7,FTP,MEDIUM
6.718927435987284,8,WEB,HIGH
0.19710537754364155,6,IOT,LOW
1.0410858198457384,10,RDP,HIGH
7.999160853731894,1,FTP,MEDIUM
1.7854466205433361,8,RDP,HIGH
6.527461078518747,10,SMB,CRITICAL
2.381827810467265,3,IOT,LOW
0.9944139275934516,8,SMB,HIGH
2.4317219099945406,4,FTP,LOW
7.2226693185565916,8,FTP,HIGH
8.556964681062858,1,IOT,HIGH
8.302198645669916,3,IOT,HIGH
3.9718352961845484,6,FTP,MEDIUM
6.680851365706461,9,FTP,HIGH
2.0498429541582097,2,DBMS,MEDIUM
2.9314773026101326,1,DNS,LOW
8.963358185211197,10,FTP,CRITICAL
0.13001923510736035,3,IOT,LOW
0.8550853085446808,4,DNS,LOW
2.078862551460273,5,FTP,LOW
0.26532203873819715,3,SMB,LOW
1.8143543508979731,10,RDP,HIGH
5.830415609696922,2,DNS,MEDIUM
4.214245505924979,2,SMB,MEDIUM
8.926717110769749,7,WEB,HIGH
8.17443561738441,9,IOT,CRITICAL
3.4181735169787597,10,DBMS,CRITICAL
2.594234334312925,2,DBMS,MEDIUM
3.7969240816726693,7,RDP,HIGH
5.902949425148077,7,FTP,HIGH
2.6806364082287626,7,SMB,HIGH
6.24148907849134,3,WEB,MEDIUM
4.0941165219124045,7,SMB,HIGH
5.520471808519803,1,IOT,MEDIUM
4.361265291353167,10,IOT,HIGH
2.9446575954191765,1,FTP,LOW
9.484533069621566,5,FTP,HIGH
7.636057941597608,2,IOT,MEDIUM
1.4011317576645255,9,SSH,MEDIUM
8.684679758979128,7,IOT,CRITICAL
4.874311982495136,4,SMB,HIGH
8.945522268940914,4,RDP,CRITICAL
7.998552559473152,2,SMB,HIGH
4.252135044692334,5,DBMS,HIGH
0.22469308320117398,4,WEB,LOW
2.686773593849461,1,DNS,LOW
5.416342146608669,8,RDP,CRITICAL
6.334782198261473,3,SSH,MEDIUM
2.578876854332023,6,WEB,MEDIUM
1.3935607407282413,4,WEB,LOW
8.34930236799299,9,DNS,CRITICAL
9.84402180703552,7,DBMS,CRITICAL
5.256901823026858,9,DBMS,CRITICAL
1.716792858483035,10,DBMS,HIGH
2.7230732651936895,3,RDP,MEDIUM
0.18390676547466733,1,SMB,LOW
9.14298806560499,5,WEB,HIGH
1.1775108289014113,3,SMB,MEDIUM
5.765164755142536,6,SMB,HIGH
2.74055220687206,8,DBMS,HIGH
5.541780025157934,4,SMB,HIGH
6.514203883518642,5,WEB,MEDIUM
8.297418037072017,5,WEB,HIGH
2.064212717606032,4,FTP,LOW
0.10995828658480478,4,SSH,NONE
1.3688563006880727,4,RDP,MEDIUM
9.00018641848105,4,SMB,CRITICAL
8.738900775625153,4,RDP,CRITICAL
5.974131021703083,5,RDP,HIGH
6.005168604336534,2,RDP,HIGH
6.650366745462555,2,DNS,MEDIUM
1.753712786234496,9,IOT,MEDIUM
9.144119459249598,2,FTP,HIGH
4.187705248920731,6,RDP,HIGH
3.8313852824949746,2,IOT,MEDIUM
5.189177052828375,5,IOT,MEDIUM
0.46965966775055046,4,FTP,LOW
1.662833687560794,7,WEB,MEDIUM
7.380336164263705,7,DNS,HIGH
0.8279866792512647,6,SMB,MEDIUM
6.031521094663882,10,FTP,HIGH
2.4534910968132095,5,SSH,LOW
3.8929561404197655,1,IOT,LOW
2.8869373677069987,3,RDP,MEDIUM
3.5567271646494913,9,IOT,HIGH
7.1904590518424545,1,DNS,MEDIUM
2.9712171562317504,5,SSH,MEDIUM
5.664046402968972,2,WEB,MEDIUM
4.760504021990997,4,WEB,MEDIUM
6.636711653626481,1,DBMS,HIGH
9.36829739324758,3,RDP,CRITICAL
7.325720972102503,10,DBMS,CRITICAL
2.149403785907568,7,DNS,MEDIUM
0.3118313506128467,10,SSH,MEDIUM
2.622640442998251,3,IOT,LOW
5.9507793070025485,4,SMB,HIGH
0.5142581348425035,2,DBMS,LOW
4.963662472012364,3,WEB,MEDIUM
5.968428489168892,9,RDP,CRITICAL
3.3424389081696084,3,IOT,MEDIUM
7.7091220374582194,5,SSH,HIGH
1.065982531337718,2,FTP,NONE
0.7513778173580876,4,DNS,LOW
7.281887562036033,7,DNS,HIGH
4.954913162061985,7,WEB,MEDIUM
6.88402396427736,3,FTP,MEDIUM
4.348273386037462,5,DNS,MEDIUM
2.464020332391068,1,SMB,LOW
8.191023176741997,10,IOT,CRITICAL
7.994158789689792,10,RDP,CRITICAL
6.946964708544268,10,IOT,CRITICAL
2.7214513722996267,1,SMB,MEDIUM
5.902306668690871,5,DNS,HIGH
3.6097389694002677,10,SMB,CRITICAL
0.9158207332663415,9,IOT,MEDIUM
9.173135754622429,1,DNS,HIGH
1.368186309189614,1,RDP,LOW
9.502373538208024,4,RDP,CRITICAL
4.460057729579558,4,FTP,MEDIUM
1.8513292883861965,2,SMB,MEDIUM
5.419009473783581,9,SSH,HIGH
8.729458358764083,9,FTP,CRITICAL
7.322248864095612,2,RDP,HIGH
8.065611478614498,9,WEB,CRITICAL
6.587833667107174,6,DNS,HIGH
6.922765645178525,8,FTP,HIGH
8.491956515653193,10,DBMS,CRITICAL
2.4966800885918596,4,SSH,LOW
4.894249636431405,2,DNS,MEDIUM
2.2120944181960223,2,FTP,LOW
9.87668007996647,9,RDP,CRITICAL
9.440593396866133,1,IOT,HIGH
0.394268113685059,7,RDP,MEDIUM
7.055751725156885,3,SSH,MEDIUM
9.252483174156659,3,DBMS,CRITICAL
1.8057534512733353,2,FTP,LOW
5.679452305526294,10,IOT,CRITICAL
9.154882975880419,6,FTP,HIGH
0.3394597858579884,10,SMB,HIGH
6.974202672468399,2,WEB,MEDIUM
2.9734900737255074,10,RDP,HIGH
9.243961953765304,4,FTP,HIGH
9.710582451653679,10,FTP,CRITICAL
9.442664891134338,9,DNS,CRITICAL
4.742142166574638,9,DNS,HIGH
8.620426509893134,6,FTP,HIGH
8.445493985350703,4,DBMS,CRITICAL
3.1910047324325563,7,WEB,MEDIUM
8.289154741506774,1,FTP,MEDIUM
0.3700763471549262,4,SSH,LOW
5.96269878482053,5,RDP,HIGH
2.3000883728770303,8,SMB,HIGH
1.205668857772788,2,DNS,LOW
0.7695320162920916,5,SSH,LOW
6.962887758781397,6,RDP,CRITICAL
3.3987496376806616,5,IOT,MEDIUM
7.247667715287615,9,DNS,CRITICAL
0.6535634079894237,10,DBMS,HIGH
3.152903378306103,1,DNS,LOW
5.394912923753372,3,WEB,MEDIUM
7.907231648389636,2,WEB,MEDIUM
3.187525029320699,3,RDP,MEDIUM
6.2589137643700905,10,SSH,HIGH
8.85977748236187,9,SMB,CRITICAL
6.158631881823045,9,DBMS,CRITICAL
2.329594747536338,10,RDP,HIGH
0.2440078155653802,2,IOT,NONE
8.700988739009299,3,DBMS,HIGH
0.21269410850387138,4,WEB,LOW
8.747016726841995,9,FTP,CRITICAL
5.28937134027212,3,FTP,MEDIUM
9.390676985128962,7,SMB,CRITICAL
7.987832357736654,3,DBMS,HIGH
9.979341105333376,7,RDP,CRITICAL
3.5071181545171015,7,SMB,HIGH
7.671882889311269,9,DNS,CRITICAL
4.019309136092422,2,DNS,MEDIUM
4.798756203039089,6,IOT,HIGH
6.275054632183701,9,SSH,HIGH
8.736771141863388,2,FTP,MEDIUM
9.840834691992951,2,RDP,CRITICAL
7.682734138645182,5,DBMS,CRITICAL
4.177667821673338,10,SMB,CRITICAL
4.213570022770702,10,RDP,CRITICAL
7.375823015888915,10,SMB,CRITICAL
2.3877714576830233,8,SMB,HIGH
1.1047411313139466,9,SMB,HIGH
3.546221576407765,2,DBMS,MEDIUM
2.8723899165408175,5,RDP,MEDIUM
2.963081204559901,7,WEB,MEDIUM
2.3360775104990994,6,WEB,MEDIUM
0.42093189636361883,6,DBMS,MEDIUM
0.1787393473341381,7,DNS,MEDIUM
9.877223897360315,3,DBMS,CRITICAL
4.277731337358624,3,FTP,MEDIUM
3.8432664715968166,10,SMB,CRITICAL
6.796472826930699,9,RDP,CRITICAL
2.1825388786506417,8,RDP,HIGH
9.499611839502254,5,SSH,HIGH
7.863450144155521,6,SSH,HIGH
0.8941100231225951,10,IOT,MEDIUM
4.175807757849284,1,WEB,LOW
8.791183075621646,10,SSH,CRITICAL
9.447320222914103,1,SSH,MEDIUM
4.674015112498697,4,WEB,MEDIUM
6.134113892107077,2,FTP,MEDIUM
1.6703394609207523,7,DNS,MEDIUM
9.911686261369766,2,WEB,HIGH
2.3167170138344337,10,DNS,HIGH
9.427317741351256,2,IOT,HIGH
6.496466489923685,5,SSH,MEDIUM
6.077367948788591,4,RDP,HIGH
5.126885110165086,8,SSH,HIGH
2.3066981171775867,4,SMB,MEDIUM
1.7652803200550826,6,IOT,MEDIUM
2.2048620907017535,5,DNS,MEDIUM
1.8643826214425452,2,DNS,LOW
7.795844735667533,8,SMB,CRITICAL
3.501252591667301,2,SMB,MEDIUM
0.5784267656339637,9,FTP,MEDIUM
9.691026301408113,9,DBMS,CRITICAL
8.837858849634257,3,SMB,HIGH
9.27752283195213,4,DNS,HIGH
9.949078226464353,8,RDP,CRITICAL
1.738952492194873,9,DNS,MEDIUM
3.9624201890265875,3,DNS,MEDIUM
7.582384757040913,5,FTP,HIGH
6.960206180537922,8,DBMS,CRITICAL
1.5389590633985506,3,DBMS,MEDIUM
8.158331249906178,7,SMB,CRITICAL
2.2444057183666066,8,IOT,MEDIUM
2.2381761482262306,10,SSH,MEDIUM
5.3697442289341355,3,DNS,MEDIUM
5.929399348417031,2,WEB,MEDIUM
5.8008620783781115,10,SSH,HIGH
0.9148683739775487,7,SSH,LOW
8.774608626303804,9,DBMS,CRITICAL
2.6560004258870604,1,DBMS,MEDIUM
1.2951492128280417,3,FTP,LOW
8.887480798689772,5,FTP,HIGH
9.556514982297534,3,DBMS,CRITICAL
8.621276172654506,1,RDP,HIGH
8.09516074724878,7,RDP,CRITICAL
6.552419806390217,7,WEB,HIGH
5.5085737060913935,10,DBMS,CRITICAL
0.8698675991141014,8,SMB,MEDIUM
4.084532130706987,5,FTP,MEDIUM
3.72688517012314,10,DBMS,CRITICAL
2.5975378376032623,5,RDP,MEDIUM
7.234201136885849,5,DBMS,HIGH
4.9587573507877085,1,RDP,MEDIUM
0.8104621590764793,10,DBMS,HIGH
2.2018320194981134,5,DNS,MEDIUM
6.832587636595959,6,SMB,CRITICAL
0.7613085949030018,1,IOT,NONE
8.512069140487688,7,WEB,HIGH
4.951465270139743,1,DNS,MEDIUM
4.80586577326648,2,SMB,MEDIUM
5.924077846595176,2,RDP,HIGH
8.246809659251491,5,FTP,HIGH
3.4780920790219305,10,FTP,HIGH
6.780161525590636,7,SSH,HIGH
5.657319639957911,1,SMB,MEDIUM
2.6702827016942132,10,DBMS,HIGH
8.78629986355158,1,WEB,MEDIUM
7.974260216069281,1,DBMS,HIGH
6.584518346584255,6,DBMS,CRITICAL
8.505817290942419,2,SMB,HIGH
8.672942009598025,1,IOT,HIGH
7.083629767150348,6,WEB,HIGH
8.37013328363672,2,SSH,MEDIUM
6.974714616692836,6,DNS,HIGH
6.801407717603004,10,DBMS,CRITICAL
6.186113782151843,8,WEB,HIGH
7.527166395576412,2,SSH,MEDIUM
1.586051052930737,9,DNS,MEDIUM
8.808707591989284,8,DBMS,CRITICAL
8.71843527745232,10,WEB,CRITICAL
0.29247283034559146,1,DNS,NONE
8.258167505647627,7,SMB,CRITICAL
1.288698674734452,10,IOT,MEDIUM
3.351188542591419,6,FTP,MEDIUM
7.435082562916078,6,FTP,HIGH
1.607598960483082,6,DBMS,MEDIUM
8.179670241190621,6,DBMS,CRITICAL
8.32134177957742,10,DNS,CRITICAL
5.074677337608362,7,WEB,HIGH
0.0638587171683358,3,FTP,NONE
2.870381331749128,6,DBMS,HIGH
6.169269183757422,3,SSH,MEDIUM
9.811861780274235,7,DBMS,CRITICAL
6.3181352701666835,7,FTP,HIGH
2.5980358106415977,8,RDP,HIGH
6.340057030996114,2,IOT,MEDIUM
5.3998537971585545,9,FTP,HIGH
7.798453951511436,5,SSH,HIGH
1.069806388269584,9,WEB,MEDIUM
7.61027902502028,10,SSH,CRITICAL
5.412665786761103,5,RDP,HIGH
9.629920038589946,7,RDP,CRITICAL
3.418721660386861,9,DBMS,HIGH
6.326218931339481,4,DBMS,HIGH
9.320281055100175,2,FTP,HIGH
1.0250972799067926,9,SMB,HIGH
9.372284872364512,2,IOT,HIGH
6.878857223008134,3,SSH,MEDIUM
0.678370591051719,10,FTP,MEDIUM
3.0096356694681625,2,SMB,MEDIUM
7.081720886452816,3,FTP,MEDIUM
0.673506014687717,6,IOT,MEDIUM
5.8217046017627325,3,IOT,MEDIUM
3.4588305695295674,10,RDP,CRITICAL
6.209155177674771,8,DBMS,CRITICAL
0.4574203381251285,6,DBMS,MEDIUM
8.715368061523762,7,IOT,CRITICAL
9.734889691773969,1,FTP,MEDIUM
9.688778552856915,3,IOT,HIGH
7.496518317429247,3,DBMS,HIGH
1.3008624013063197,2,WEB,NONE
7.582631959290226,7,FTP,HIGH
0.2458691645880151,9,RDP,HIGH
0.22123551528997254,4,DNS,LOW
3.2361021914954122,5,FTP,MEDIUM
4.886431904046658,3,FTP,MEDIUM
7.704074178077932,9,DBMS,CRITICAL
6.832953766065052,4,RDP,HIGH
4.459027063767484,5,FTP,MEDIUM
2.736266662816659,1,DBMS,MEDIUM
9.971245001577111,2,IOT,HIGH
4.261813022359729,9,SSH,HIGH
4.513870243296755,2,RDP,MEDIUM
1.6362382119166918,5,SMB,MEDIUM
7.948095487499294,8,WEB,HIGH
6.936822257814886,3,SMB,HIGH
2.207696127887604,6,DNS,MEDIUM
0.823810456158427,4,IOT,LOW
6.804993020747131,7,RDP,CRITICAL
6.545112142811353,10,FTP,HIGH
2.7325952699820935,3,DBMS,MEDIUM
9.508635622504103,6,DNS,CRITICAL
1.5105789178090023,10,RDP,HIGH
4.323348010426019,9,WEB,HIGH
9.436159201675988,10,RDP,CRITICAL
4.197273169261223,1,DNS,LOW
6.385259476640855,3,DBMS,HIGH
3.9759439796279428,2,SMB,MEDIUM
2.7421520234867005,8,SSH,MEDIUM
9.839776479598282,7,SMB,CRITICAL
4.09334006315043,2,DBMS,MEDIUM
8.940992036791345,6,DNS,CRITICAL
2.299546058910862,3,DBMS,MEDIUM
2.131047040250833,8,IOT,MEDIUM
0.3113408288451136,10,WEB,MEDIUM
6.5166682537588505,3,RDP,HIGH
3.6852634372376114,10,IOT,HIGH
8.64358249839637,9,RDP,CRITICAL
4.732099066915572,1,SMB,MEDIUM
9.681934279147217,5,DNS,CRITICAL
1.8552551570312115,3,SSH,LOW
8.686231679556109,6,SSH,HIGH
7.765968527917417,10,WEB,CRITICAL
7.70921844644052,2,DBMS,HIGH
8.447832281168877,9,WEB,CRITICAL
7.610239909429989,6,RDP,CRITICAL
6.262203216314154,7,FTP,HIGH
1.3124487768238757,5,FTP,LOW
0.32526179491251916,9,FTP,MEDIUM
9.208478478156868,1,DBMS,HIGH
6.166503145207381,5,WEB,MEDIUM
7.965372909761763,10,IOT,CRITICAL
4.815223515125501,6,DNS,HIGH
1.1730818896239448,7,SMB,MEDIUM
1.2518579220255044,4,RDP,MEDIUM
6.855652872289713,1,FTP,MEDIUM
4.303058948994627,8,DNS,HIGH
2.005247267003367,10,SSH,MEDIUM
4.915945467414369,4,IOT,MEDIUM
0.6420893707513409,3,WEB,NONE
5.819714019143988,7,RDP,CRITICAL
2.6899340443509767,2,RDP,MEDIUM
7.975591006371881,8,SSH,HIGH
3.1036195892357377,6,IOT,MEDIUM
4.552201490818012,7,SSH,MEDIUM
0.11620539908100636,5,SSH,LOW
0.7244688779455888,9,FTP,MEDIUM
3.924935564066848,5,IOT,MEDIUM
4.799388347171235,5,FTP,MEDIUM
6.000205481193037,3,WEB,MEDIUM
2.9166257870930323,1,SSH,LOW
6.949818861265426,2,SMB,HIGH
8.601223971892045,8,RDP,CRITICAL
7.7985098889334985,1,IOT,MEDIUM
0.39618825348357145,7,SSH,LOW
4.805069472578289,5,IOT,MEDIUM
1.0493017841817487,3,RDP,MEDIUM
2.4204501586252745,7,DBMS,HIGH
9.866625932671464,9,DNS,CRITICAL
1.4249554290151323,2,DBMS,LOW
4.988881534513561,8,SSH,HIGH
6.181557343181191,9,RDP,CRITICAL
7.024649705441039,3,DNS,HIGH
5.5964868348691414,2,DBMS,MEDIUM
0.09770847419183659,7,SSH,LOW
3.2646130824399187,5,RDP,MEDIUM
5.1771164338471145,5,SSH,MEDIUM
0.8786649914483335,10,FTP,MEDIUM
3.5062693120918076,5,RDP,HIGH
0.33203108791366565,4,DBMS,MEDIUM
0.7857849715502074,5,SSH,LOW
3.9692327620159604,4,IOT,MEDIUM
1.3271575404306035,6,DBMS,MEDIUM
5.675408482615581,4,SSH,MEDIUM
6.894649691372657,2,IOT,MEDIUM
8.005866991090828,9,IOT,CRITICAL
2.0015024424481007,2,WEB,LOW
1.6748258225906976,9,IOT,MEDIUM
1.0456784033440025,10,DBMS,HIGH
6.364302495436367,6,DBMS,HIGH
7.064757264869011,9,SMB,CRITICAL
0.3158614482564204,9,DNS,MEDIUM
9.362122462436899,3,FTP,HIGH
0.5197128365147241,1,DBMS,LOW
5.412963353010705,1,RDP,MEDIUM
7.090605194509164,3,DNS,HIGH
8.709691237460856,5,IOT,HIGH
7.140869321324278,3,SSH,MEDIUM
8.017280830697919,9,WEB,CRITICAL
3.3945019254280604,9,RDP,HIGH
8.148251137465122,3,DNS,HIGH
0.8011484638467514,3,RDP,LOW
8.948166560605276,5,RDP,CRITICAL
5.475923761537363,2,RDP,MEDIUM
8.172977699624937,6,DNS,HIGH
4.523182845183001,7,WEB,MEDIUM
6.4357769519652495,9,IOT,CRITICAL
5.264026609361132,6,SMB,HIGH
7.315895217553319,3,FTP,MEDIUM
0.8162998203058958,5,IOT,LOW
0.603520839905638,4,DBMS,MEDIUM
2.4710323401014644,5,DNS,MEDIUM
1.5954468011318834,8,RDP,HIGH
8.717835665922017,8,IOT,CRITICAL
2.192139873580443,6,DBMS,MEDIUM
9.758652558191313,1,DNS,HIGH
3.3689579177110685,8,DBMS,HIGH
1.8211791568869928,8,RDP,HIGH
7.896985071424791,2,SMB,HIGH
6.587077755008761,4,DNS,HIGH
4.98195716453139,2,DBMS,MEDIUM
5.553635509376313,4,SSH,MEDIUM
7.192017782722639,10,DBMS,CRITICAL
2.2845474133129873,7,FTP,MEDIUM
9.963339160567418,9,RDP,CRITICAL
9.747931621467831,8,WEB,CRITICAL
6.503256863469369,9,DBMS,CRITICAL
1.9954245092914513,8,SMB,HIGH
6.802282424312914,2,SSH,MEDIUM
0.7219840897917584,7,SSH,LOW
0.30652502205806065,2,WEB,NONE
2.576828885112137,2,IOT,LOW
4.626229567393163,4,FTP,MEDIUM
8.682725054083805,1,WEB,MEDIUM
7.271690697663081,5,FTP,HIGH
7.42706521199981,6,DBMS,CRITICAL
4.2549333444807536,9,RDP,CRITICAL
3.4593499254696294,10,SMB,CRITICAL
3.7103876298460268,8,SSH,MEDIUM
9.876495637360579,2,WEB,HIGH
0.4010919141248248,1,SMB,LOW
8.670314961224486,2,FTP,MEDIUM
5.786754085723934,7,RDP,CRITICAL
4.386154191895905,4,SSH,MEDIUM
7.252576604151365,10,SSH,CRITICAL
4.866689414247029,5,FTP,MEDIUM
8.734232380816605,7,RDP,CRITICAL
9.007018640112586,3,SSH,HIGH
4.217209268734554,10,RDP,CRITICAL
2.768277972350516,2,SSH,LOW
5.923503285933622,7,DBMS,CRITICAL
9.12363345616691,5,FTP,HIGH
2.106621890056666,1,RDP,LOW
6.229665835634828,1,SMB,MEDIUM
6.3156022009252055,9,IOT,CRITICAL
7.33113022415281,5,DBMS,HIGH
1.315676851272598,1,DNS,LOW
7.158249646820885,7,SMB,CRITICAL
9.09032520665641,9,FTP,CRITICAL
1.7968310887024197,1,SSH,NONE
